"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Bradley Junction","Bradley Junction","FL","Florida","12105","Polk","27.7942","-81.9784","743","136.1","shape","FALSE","FALSE","America/New_York","3","33860 33835","1840025154"
"Newland","Newland","NC","North Carolina","37011","Avery","36.0880","-81.9274","743","383.7","shape","FALSE","TRUE","America/New_York","3","28657","1840016115"
"Alma","Alma","WI","Wisconsin","55011","Buffalo","44.3374","-91.9221","742","54.0","shape","FALSE","TRUE","America/Chicago","3","54756 54610","1840002379"
"Nassawadox","Nassawadox","VA","Virginia","51131","Northampton","37.4762","-75.8591","742","432.6","shape","FALSE","TRUE","America/New_York","3","23413","1840006418"
"Almena","Almena","WI","Wisconsin","55005","Barron","45.4149","-92.0384","742","252.7","shape","FALSE","TRUE","America/Chicago","3","54805","1840002068"
"Cullen","Cullen","LA","Louisiana","22119","Webster","32.9699","-93.4464","742","248.5","shape","FALSE","TRUE","America/Chicago","3","71021 71075","1840016936"
"Rule","Rule","TX","Texas","48207","Haskell","33.1819","-99.8933","742","411.2","shape","FALSE","TRUE","America/Chicago","3","79547","1840022026"
"Atwater","Atwater","OH","Ohio","39133","Portage","41.0258","-81.1600","742","273.7","shape","FALSE","FALSE","America/New_York","3","44201","1840026340"
"Ridgway","Ridgway","IL","Illinois","17059","Gallatin","37.7979","-88.2606","742","325.6","shape","FALSE","TRUE","America/Chicago","3","62979","1840012970"
"Imboden","Imboden","AR","Arkansas","05075","Lawrence","36.1997","-91.1774","742","225.1","shape","FALSE","TRUE","America/Chicago","3","72434","1840016132"
"Greenwood","Greenwood","MN","Minnesota","27053","Hennepin","44.9122","-93.5550","742","825.4","shape","FALSE","TRUE","America/Chicago","3","55331","1840006748"
"Cinco Bayou","Cinco Bayou","FL","Florida","12091","Okaloosa","30.4222","-86.6096","741","833.5","shape","FALSE","TRUE","America/Chicago","3","32548","1840017158"
"Sonoita","Sonoita","AZ","Arizona","04023","Santa Cruz","31.6646","-110.6427","741","26.9","shape","FALSE","FALSE","America/Phoenix","3","85637","1840019536"
"Delano","Delano","TN","Tennessee","47139","Polk","35.2545","-84.5579","741","74.7","shape","FALSE","FALSE","America/New_York","3","37325","1840036138"
"East Bend","East Bend","NC","North Carolina","37197","Yadkin","36.2178","-80.5085","741","218.6","shape","FALSE","TRUE","America/New_York","3","27018","1840016111"
"Smithville","Smithville","MS","Mississippi","28095","Monroe","34.0680","-88.3983","741","192.8","shape","FALSE","TRUE","America/Chicago","3","38870","1840017979"
"Finzel","Finzel","MD","Maryland","24023","Garrett","39.7018","-78.9520","740","72.5","shape","FALSE","FALSE","America/New_York","3","21532","1840024442"
"Windfall City","Windfall City","IN","Indiana","18159","Tipton","40.3619","-85.9584","740","705.2","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46076","1840073800"
"Frost","Frost","TX","Texas","48349","Navarro","32.0788","-96.8084","740","252.6","shape","FALSE","TRUE","America/Chicago","3","76641","1840020779"
"Isola","Isola","MS","Mississippi","28053","Humphreys","33.2634","-90.5923","740","386.6","shape","FALSE","TRUE","America/Chicago","3","38754","1840016887"
"Lake Norden","Lake Norden","SD","South Dakota","46057","Hamlin","44.5799","-97.2109","740","327.6","shape","FALSE","TRUE","America/Chicago","3","57248","1840002302"
"Logan","Logan","KS","Kansas","20147","Phillips","39.6617","-99.5673","740","190.4","shape","FALSE","TRUE","America/Chicago","3","67646","1840009507"
"Great Cacapon","Great Cacapon","WV","West Virginia","54065","Morgan","39.6144","-78.2857","740","333.3","shape","FALSE","FALSE","America/New_York","3","25422","1840025594"
"Mill Creek","Mill Creek","WV","West Virginia","54083","Randolph","38.7319","-79.9725","740","625.8","shape","FALSE","TRUE","America/New_York","3","26280","1840005994"
"Sanderson","Sanderson","TX","Texas","48443","Terrell","30.1508","-102.4079","740","68.2","shape","FALSE","FALSE","America/Chicago","3","79848","1840019581"
"Elgin","Elgin","IA","Iowa","19065","Fayette","42.9553","-91.6354","739","420.6","shape","FALSE","TRUE","America/Chicago","3","52141","1840008005"
"Swansea","Swansea","SC","South Carolina","45063","Lexington","33.7397","-81.1052","739","136.7","shape","FALSE","TRUE","America/New_York","3","29160","1840016729"
"Lincoln Park","Lincoln Park","GA","Georgia","13293","Upson","32.8674","-84.3348","739","332.9","shape","FALSE","FALSE","America/New_York","3","30286","1840013797"
"Glenwood","Glenwood","GA","Georgia","13309","Wheeler","32.1805","-82.6709","739","153.3","shape","FALSE","TRUE","America/New_York","3","30428","1840013833"
"Jeffersonville","Jeffersonville","VT","Vermont","50015","Lamoille","44.6427","-72.8282","739","367.7","shape","FALSE","TRUE","America/New_York","3","05464","1840004078"
"Pettit","Pettit","OK","Oklahoma","40021","Cherokee","35.7650","-94.9693","739","25.4","shape","FALSE","FALSE","America/Chicago","3","74451","1840019079"
"Glen Ullin","Glen Ullin","ND","North Dakota","38059","Morton","46.8120","-101.8333","739","280.2","shape","FALSE","TRUE","America/North_Dakota/New_Salem","3","58631","1840000197"
"Round Valley","Round Valley","CA","California","06027","Inyo","37.4070","-118.5817","739","20.4","shape","FALSE","FALSE","America/Los_Angeles","3","93514","1840018954"
"Yatesville","Yatesville","PA","Pennsylvania","42079","Luzerne","41.3038","-75.7822","739","455.1","shape","FALSE","TRUE","America/New_York","3","18640","1840000779"
"Keystone","Keystone","IA","Iowa","19011","Benton","41.9995","-92.1982","739","636.7","shape","FALSE","TRUE","America/Chicago","3","52249","1840008096"
"Dewar","Dewar","OK","Oklahoma","40111","Okmulgee","35.4581","-95.9483","739","282.0","shape","FALSE","TRUE","America/Chicago","3","74431","1840021714"
"Camp Douglas","Camp Douglas","WI","Wisconsin","55057","Juneau","43.9197","-90.2697","739","283.8","shape","FALSE","TRUE","America/Chicago","3","54618","1840002228"
"Clarks Grove","Clarks Grove","MN","Minnesota","27047","Freeborn","43.7617","-93.3286","738","475.8","shape","FALSE","TRUE","America/Chicago","3","56016","1840006822"
"Our Town","Our Town","AL","Alabama","01123","Tallapoosa","32.8304","-85.9687","738","24.0","shape","FALSE","FALSE","America/Chicago","3","35010","1840023017"
"New Seabury","New Seabury","MA","Massachusetts","25001","Barnstable","41.5689","-70.4812","738","118.3","shape","FALSE","FALSE","America/New_York","3","02649","1840004757"
"Walker","Walker","IA","Iowa","19113","Linn","42.2874","-91.7810","737","380.0","shape","FALSE","TRUE","America/Chicago","3","52352","1840010126"
"Ohio City","Ohio City","OH","Ohio","39161","Van Wert","40.7702","-84.6162","737","537.9","shape","FALSE","TRUE","America/New_York","3","45874","1840011904"
"Linnell Camp","Linnell Camp","CA","California","06107","Tulare","36.3089","-119.2225","737","892.2","shape","FALSE","TRUE","America/Los_Angeles","3","93292","1840042261"
"Bradenton Beach","Bradenton Beach","FL","Florida","12081","Manatee","27.4651","-82.6958","737","550.4","shape","FALSE","TRUE","America/New_York","3","34217","1840014174"
"Norris","Norris","SC","South Carolina","45077","Pickens","34.7661","-82.7525","737","151.1","shape","FALSE","TRUE","America/New_York","3","29630 29667 29657","1840016495"
"Kingsville","Kingsville","OH","Ohio","39007","Ashtabula","41.8869","-80.6771","737","103.3","shape","FALSE","FALSE","America/New_York","3","44048","1840140471"
"Sterling","Sterling","OK","Oklahoma","40031","Comanche","34.7494","-98.1725","737","346.0","shape","FALSE","TRUE","America/Chicago","3","73567","1840022822"
"Estherwood","Estherwood","LA","Louisiana","22001","Acadia","30.1816","-92.4633","737","152.7","shape","FALSE","TRUE","America/Chicago","3","70534","1840018240"
"Cambalache","Cambalache","PR","Puerto Rico","72029","Canóvanas","18.3577","-65.8841","737","193.6","shape","FALSE","FALSE","America/Puerto_Rico","3","00729","1630145082"
"Woods Bay","Woods Bay","MT","Montana","30047","Lake","48.0083","-114.0613","737","209.3","shape","FALSE","FALSE","America/Denver","3","59911","1840018397"
"Hilltop Lakes","Hilltop Lakes","TX","Texas","48289","Leon","31.0755","-96.1915","737","33.3","shape","FALSE","FALSE","America/Chicago","3","77871","1840025965"
"Harmony","Harmony","IN","Indiana","18021","Clay","39.5337","-87.0730","737","346.0","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47853 47834","1840010623"
"Ganado","Ganado","AZ","Arizona","04001","Apache","35.7016","-109.5504","737","31.1","shape","FALSE","FALSE","America/Denver","3","86505","1840017676"
"Homecroft","Homecroft","IN","Indiana","18097","Marion","39.6696","-86.1312","737","997.3","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46227","1840029952"
"El Refugio","El Refugio","TX","Texas","48427","Starr","26.3406","-98.7589","737","456.0","shape","FALSE","FALSE","America/Chicago","3","78582","1840018312"
"South Webster","South Webster","OH","Ohio","39145","Scioto","38.8169","-82.7282","736","216.5","shape","FALSE","TRUE","America/New_York","3","45682","1840012788"
"Ennis","Ennis","MT","Montana","30057","Madison","45.3462","-111.7319","736","384.9","shape","FALSE","TRUE","America/Denver","3","59729","1840021201"
"South Seaville","South Seaville","NJ","New Jersey","34009","Cape May","39.1825","-74.7575","736","119.3","shape","FALSE","FALSE","America/New_York","3","08246 08210","1840081375"
"Blairsville","Blairsville","GA","Georgia","13291","Union","34.8760","-83.9546","736","257.0","shape","FALSE","TRUE","America/New_York","3","30512 30514","1840013555"
"Graford","Graford","TX","Texas","48363","Palo Pinto","32.9374","-98.2474","736","395.6","shape","FALSE","TRUE","America/Chicago","3","76449","1840020688"
"Oak Ridge","Oak Ridge","TX","Texas","48257","Kaufman","32.6478","-96.2596","736","86.4","shape","FALSE","TRUE","America/Chicago","3","75142 75161","1840023036"
"Deerfield","Deerfield","KS","Kansas","20093","Kearny","37.9819","-101.1332","736","590.9","shape","FALSE","TRUE","America/Chicago","3","67838","1840007522"
"Laytonsville","Laytonsville","MD","Maryland","24031","Montgomery","39.2088","-77.1415","736","271.5","shape","FALSE","TRUE","America/New_York","3","20882","1840005857"
"Triadelphia","Triadelphia","WV","West Virginia","54069","Ohio","40.0483","-80.6230","735","421.8","shape","FALSE","TRUE","America/New_York","3","26059","1840005512"
"Waterville","Waterville","KS","Kansas","20117","Marshall","39.6919","-96.7470","735","577.2","shape","FALSE","TRUE","America/Chicago","3","66548","1840010552"
"Clifton","Clifton","ID","Idaho","16041","Franklin","42.1873","-112.0046","735","123.4","shape","FALSE","TRUE","America/Boise","3","83228","1840018688"
"Palmyra","Palmyra","NE","Nebraska","31131","Otoe","40.7057","-96.3922","735","304.2","shape","FALSE","TRUE","America/Chicago","3","68418","1840011967"
"Silver Cliff","Silver Cliff","CO","Colorado","08027","Custer","38.1204","-105.4104","735","18.4","shape","FALSE","TRUE","America/Denver","3","81252","1840022524"
"Kirkwood","Kirkwood","IL","Illinois","17187","Warren","40.8678","-90.7483","735","302.1","shape","FALSE","TRUE","America/Chicago","3","61447","1840011798"
"Ironville","Ironville","KY","Kentucky","21019","Boyd","38.4562","-82.6978","735","365.1","shape","FALSE","FALSE","America/New_York","3","41102","1840030479"
"Walnut Grove","Walnut Grove","MN","Minnesota","27127","Redwood","44.2250","-95.4692","734","259.9","shape","FALSE","TRUE","America/Chicago","3","56180","1840010017"
"Fountain City","Fountain City","WI","Wisconsin","55011","Buffalo","44.1202","-91.6970","734","64.8","shape","FALSE","TRUE","America/Chicago","3","54629","1840002378"
"Grandview","Grandview","IN","Indiana","18147","Spencer","37.9370","-86.9842","734","295.5","shape","FALSE","TRUE","America/Chicago","3","47615","1840010828"
"Clallam Bay","Clallam Bay","WA","Washington","53009","Clallam","48.2534","-124.2579","734","501.9","shape","FALSE","FALSE","America/Los_Angeles","3","98326","1840025247"
"Leighton","Leighton","AL","Alabama","01033","Colbert","34.6941","-87.5282","734","131.4","shape","FALSE","TRUE","America/Chicago","3","35646","1840016546"
"Saybrook","Saybrook","IL","Illinois","17113","McLean","40.4283","-88.5266","734","353.5","shape","FALSE","TRUE","America/Chicago","3","61770","1840011981"
"Oretta","Oretta","LA","Louisiana","22011","Beauregard","30.5289","-93.4391","734","128.9","shape","FALSE","FALSE","America/Chicago","3","70660","1840025998"
"Normangee","Normangee","TX","Texas","48289","Leon","31.0300","-96.1161","734","254.1","shape","FALSE","TRUE","America/Chicago","3","77871","1840023123"
"Hanna","Hanna","WY","Wyoming","56007","Carbon","41.8697","-106.5597","734","138.6","shape","FALSE","TRUE","America/Denver","3","82327","1840021314"
"Freelandville","Freelandville","IN","Indiana","18083","Knox","38.8653","-87.3102","734","50.9","shape","FALSE","FALSE","America/Indiana/Vincennes","3","47535 47528","1840024605"
"Continental Courts","Continental Courts","PA","Pennsylvania","42027","Centre","40.8705","-77.8658","734","522.4","shape","FALSE","FALSE","America/New_York","3","16823","1840150892"
"Sunshine","Sunshine","NM","New Mexico","35029","Luna","32.1344","-107.7838","734","16.1","shape","FALSE","FALSE","America/Denver","3","88030","1840025107"
"Eva","Eva","AL","Alabama","01103","Morgan","34.3272","-86.7614","733","66.3","shape","FALSE","TRUE","America/Chicago","4","35621","1840001840"
"Jennings","Jennings","FL","Florida","12047","Hamilton","30.5968","-83.1070","733","106.4","shape","FALSE","TRUE","America/New_York","3","32053","1840017188"
"Sterrett","Sterrett","AL","Alabama","01117","Shelby","33.4490","-86.4645","733","12.3","shape","FALSE","FALSE","America/Chicago","3","35147 35178","1840022966"
"Braceville","Braceville","IL","Illinois","17197","Will","41.2280","-88.2464","733","91.0","shape","FALSE","TRUE","America/Chicago","3","60407 60481","1840011611"
"Pleasant View","Pleasant View","PA","Pennsylvania","42005","Armstrong","40.6090","-79.5759","733","491.5","shape","FALSE","FALSE","America/New_York","3","15690","1840035156"
"Manilla","Manilla","IA","Iowa","19047","Crawford","41.8926","-95.2345","733","266.2","shape","FALSE","TRUE","America/Chicago","3","51454","1840009164"
"Sycamore","Sycamore","OH","Ohio","39175","Wyandot","40.9517","-83.1709","733","444.5","shape","FALSE","TRUE","America/New_York","3","44882","1840011889"
"White Earth","White Earth","MN","Minnesota","27005","Becker","47.0978","-95.8445","733","82.9","shape","FALSE","FALSE","America/Chicago","3","56591 56569","1840006630"
"Upper Santan Village","Upper Santan Village","AZ","Arizona","04021","Pinal","33.1152","-111.7419","733","42.0","shape","FALSE","TRUE","America/Phoenix","4","85147","1840042802"
"Millerstown","Millerstown","PA","Pennsylvania","42099","Perry","40.5543","-77.1530","732","334.4","shape","FALSE","TRUE","America/New_York","3","17062","1840001304"
"Underwood","Underwood","ND","North Dakota","38055","McLean","47.4550","-101.1417","732","278.6","shape","FALSE","TRUE","America/Chicago","3","58576","1840001898"
"Fort Braden","Fort Braden","FL","Florida","12073","Leon","30.4308","-84.5346","732","65.0","shape","FALSE","FALSE","America/New_York","3","32310","1840143094"
"Fieldsboro","Fieldsboro","NJ","New Jersey","34005","Burlington","40.1364","-74.7315","732","864.4","shape","FALSE","TRUE","America/New_York","3","08505","1840003753"
"Ringtown","Ringtown","PA","Pennsylvania","42107","Schuylkill","40.8565","-76.2352","732","644.7","shape","FALSE","TRUE","America/New_York","3","17967","1840002776"
"Electric City","Electric City","WA","Washington","53025","Grant","47.9218","-119.0475","732","142.2","shape","FALSE","TRUE","America/Los_Angeles","3","99123","1840021104"
"Uniontown","Uniontown","KY","Kentucky","21225","Union","37.7732","-87.9318","732","332.4","shape","FALSE","TRUE","America/Chicago","3","42461","1840015228"
"Kansas","Kansas","IL","Illinois","17045","Edgar","39.5544","-87.9396","732","276.6","shape","FALSE","TRUE","America/Chicago","3","61933","1840012501"
"Oneida","Oneida","IL","Illinois","17095","Knox","41.0722","-90.2247","732","370.3","shape","FALSE","TRUE","America/Chicago","3","61467","1840009351"
"Sunsites","Sunsites","AZ","Arizona","04003","Cochise","31.9410","-109.8394","732","317.3","shape","FALSE","FALSE","America/Phoenix","3","85625","1840151074"
"Los Luceros","Los Luceros","NM","New Mexico","35039","Rio Arriba","36.1151","-106.0371","731","172.2","shape","FALSE","FALSE","America/Denver","3","87511","1840024837"
"Mendocino","Mendocino","CA","California","06045","Mendocino","39.3110","-123.7908","731","125.0","shape","FALSE","FALSE","America/Los_Angeles","3","95460","1840018782"
"Duck Key","Duck Key","FL","Florida","12087","Monroe","24.7710","-80.9132","731","471.5","shape","FALSE","FALSE","America/New_York","3","33050","1840013130"
"Berlin Heights","Berlin Heights","OH","Ohio","39043","Erie","41.3204","-82.4903","731","176.4","shape","FALSE","TRUE","America/New_York","3","44814","1840011544"
"Warren","Warren","TX","Texas","48457","Tyler","30.6127","-94.4105","731","66.9","shape","FALSE","FALSE","America/Chicago","3","77664","1840025989"
"Pasadena Park","Pasadena Park","MO","Missouri","29189","St. Louis","38.7110","-90.2974","731","2049.6","shape","FALSE","TRUE","America/Chicago","2","63121","1840012824"
"Quasqueton","Quasqueton","IA","Iowa","19019","Buchanan","42.3945","-91.7578","731","249.9","shape","FALSE","TRUE","America/Chicago","3","52329 52326","1840009103"
"Hana","Hana","HI","Hawaii","15009","Maui","20.7720","-156.0107","731","26.7","shape","FALSE","FALSE","Pacific/Honolulu","3","96713","1840029476"
"Cassville","Cassville","WI","Wisconsin","55043","Grant","42.7150","-90.9891","731","271.8","shape","FALSE","TRUE","America/Chicago","3","53806","1840002973"
"Bairoa La Veinticinco","Bairoa La Veinticinco","PR","Puerto Rico","72025","Caguas","18.2636","-66.0213","731","524.7","shape","FALSE","TRUE","America/Puerto_Rico","3","00725","1630025215"
"Edenburg","Edenburg","PA","Pennsylvania","42011","Berks","40.5658","-75.9593","731","489.0","shape","FALSE","FALSE","America/New_York","3","19526","1840034946"
"Hagerman","Hagerman","NM","New Mexico","35005","Chaves","33.1146","-104.3284","730","207.9","shape","FALSE","TRUE","America/Denver","3","88232","1840021934"
"Beaver Springs","Beaver Springs","PA","Pennsylvania","42109","Snyder","40.7448","-77.2168","730","208.1","shape","FALSE","FALSE","America/New_York","3","17812","1840005359"
"Saltillo","Saltillo","TN","Tennessee","47071","Hardin","35.3821","-88.2396","730","91.8","shape","FALSE","TRUE","America/Chicago","3","38370","1840017863"
"Quitman","Quitman","AR","Arkansas","05023","Cleburne","35.3817","-92.2147","730","148.8","shape","FALSE","TRUE","America/Chicago","3","72131","1840014542"
"Hickory Flat","Hickory Flat","MS","Mississippi","28009","Benton","34.6160","-89.1913","730","294.3","shape","FALSE","TRUE","America/Chicago","3","38633","1840015521"
"Eldridge","Eldridge","CA","California","06097","Sonoma","38.3338","-122.5065","730","432.3","shape","FALSE","FALSE","America/Los_Angeles","3","95442 95476","1840017574"
"Wellsburg","Wellsburg","IA","Iowa","19075","Grundy","42.4339","-92.9266","730","256.7","shape","FALSE","TRUE","America/Chicago","3","50680","1840010103"
"Mound City","Mound City","KS","Kansas","20107","Linn","38.1325","-94.8506","729","243.6","shape","FALSE","TRUE","America/Chicago","3","66056","1840008665"
"Port Royal","Port Royal","PA","Pennsylvania","42067","Juniata","40.5338","-77.3894","729","467.6","shape","FALSE","TRUE","America/New_York","3","17082","1840003621"
"Hillman","Hillman","MI","Michigan","26119","Montmorency","45.0648","-83.8974","729","169.9","shape","FALSE","TRUE","America/Detroit","3","49746","1840010927"
"Riverton","Riverton","KS","Kansas","20021","Cherokee","37.0732","-94.7060","729","125.4","shape","FALSE","FALSE","America/Chicago","3","66770","1840026865"
"Porum","Porum","OK","Oklahoma","40101","Muskogee","35.3571","-95.2637","729","315.4","shape","FALSE","TRUE","America/Chicago","3","74455","1840021720"
"Cohutta","Cohutta","GA","Georgia","13313","Whitfield","34.9539","-84.9592","729","51.4","shape","FALSE","TRUE","America/New_York","3","30710","1840014650"
"Tipton","Tipton","OK","Oklahoma","40141","Tillman","34.4879","-99.1500","729","240.3","shape","FALSE","TRUE","America/Chicago","3","73570","1840022836"
"Lake of the Woods","Lake of the Woods","CA","California","06029","Kern","34.8225","-119.0025","729","79.5","shape","FALSE","FALSE","America/Los_Angeles","3","93225","1840017824"
"Winslow","Winslow","IN","Indiana","18125","Pike","38.3834","-87.2130","729","409.5","shape","FALSE","TRUE","America/Indiana/Petersburg","3","47598","1840010793"
"Central City","Central City","AR","Arkansas","05131","Sebastian","35.3300","-94.2347","729","126.6","shape","FALSE","TRUE","America/Chicago","3","72941","1840016378"
"Melville","Melville","LA","Louisiana","22097","St. Landry","30.6917","-91.7485","729","224.2","shape","FALSE","TRUE","America/Chicago","3","71353","1840017172"
"Oljato-Monument Valley","Oljato-Monument Valley","UT","Utah","49037","San Juan","37.0309","-110.2512","729","9.7","shape","FALSE","TRUE","America/Denver","4","84536","1840074515"
"Patterson","Patterson","GA","Georgia","13229","Pierce","31.3853","-82.1373","729","106.7","shape","FALSE","TRUE","America/New_York","3","31557","1840014959"
"Minden","Minden","IA","Iowa","19155","Pottawattamie","41.4700","-95.5429","728","496.0","shape","FALSE","TRUE","America/Chicago","3","51553","1840008233"
"Stonington","Stonington","IL","Illinois","17021","Christian","39.6385","-89.1921","728","614.7","shape","FALSE","TRUE","America/Chicago","3","62567","1840012550"
"Acomita Lake","Acomita Lake","NM","New Mexico","35006","Cibola","35.0658","-107.6165","728","71.8","shape","FALSE","FALSE","America/Denver","3","87034","1840033718"
"Talbotton","Talbotton","GA","Georgia","13263","Talbot","32.6773","-84.5406","728","90.5","shape","FALSE","TRUE","America/New_York","3","31827","1840015780"
"Norphlet","Norphlet","AR","Arkansas","05139","Union","33.3198","-92.6619","728","137.5","shape","FALSE","TRUE","America/Chicago","3","71730 71759","1840014842"
"Fouke","Fouke","AR","Arkansas","05091","Miller","33.2622","-93.8852","728","207.3","shape","FALSE","TRUE","America/Chicago","3","71837","1840013752"
"Elmore City","Elmore City","OK","Oklahoma","40049","Garvin","34.6282","-97.3918","728","286.7","shape","FALSE","TRUE","America/Chicago","3","73433","1840021856"
"Smelterville","Smelterville","ID","Idaho","16079","Shoshone","47.5426","-116.1775","728","444.3","shape","FALSE","TRUE","America/Los_Angeles","3","83868","1840021089"
"Lost Nation","Lost Nation","IL","Illinois","17141","Ogle","41.9125","-89.3690","728","115.1","shape","FALSE","FALSE","America/Chicago","3","61021","1840029893"
"Josephville","Josephville","MO","Missouri","29183","St. Charles","38.8293","-90.7869","728","98.6","shape","FALSE","TRUE","America/Chicago","3","63385","1840012808"
"Colmesneil","Colmesneil","TX","Texas","48457","Tyler","30.9097","-94.4221","728","140.5","shape","FALSE","TRUE","America/Chicago","3","75938","1840019564"
"Toomsuba","Toomsuba","MS","Mississippi","28075","Lauderdale","32.4267","-88.5100","728","59.9","shape","FALSE","FALSE","America/Chicago","3","39364","1840025907"
"Laurys Station","Laurys Station","PA","Pennsylvania","42077","Lehigh","40.7232","-75.5366","728","171.8","shape","FALSE","FALSE","America/New_York","3","18059","1840035051"
"Bakersville","Bakersville","NC","North Carolina","37121","Mitchell","36.0154","-82.1582","728","369.8","shape","FALSE","TRUE","America/New_York","3","28705","1840015345"
"Hillcrest","Hillcrest","TX","Texas","48039","Brazoria","29.3924","-95.2233","727","638.6","shape","FALSE","TRUE","America/Chicago","3","77511","1840023161"
"Peru","Peru","NE","Nebraska","31127","Nemaha","40.4786","-95.7313","727","533.8","shape","FALSE","TRUE","America/Chicago","3","68421","1840009427"
"Grey Forest","Grey Forest","TX","Texas","48029","Bexar","29.6171","-98.6835","727","397.9","shape","FALSE","TRUE","America/Chicago","3","78023","1840020956"
"Wauzeka","Wauzeka","WI","Wisconsin","55023","Crawford","43.0851","-90.8995","727","58.6","shape","FALSE","TRUE","America/Chicago","3","53826","1840002883"
"Miller","Miller","MO","Missouri","29109","Lawrence","37.2148","-93.8405","727","366.2","shape","FALSE","TRUE","America/Chicago","3","65707","1840008781"
"Paris","Paris","ID","Idaho","16007","Bear Lake","42.2273","-111.4032","727","80.5","shape","FALSE","TRUE","America/Boise","3","83261","1840020092"
"Mulberry Grove","Mulberry Grove","IL","Illinois","17005","Bond","38.9245","-89.2662","727","276.3","shape","FALSE","TRUE","America/Chicago","3","62262","1840012781"
"Wickliffe","Wickliffe","KY","Kentucky","21007","Ballard","36.9666","-89.0813","727","180.9","shape","FALSE","TRUE","America/Chicago","3","42087","1840015260"
"Spring Gardens","Spring Gardens","TX","Texas","48355","Nueces","27.7615","-97.7419","727","280.2","shape","FALSE","FALSE","America/Chicago","3","78380","1840037145"
"Stafford","Stafford","KS","Kansas","20185","Stafford","37.9624","-98.5995","726","306.3","shape","FALSE","TRUE","America/Chicago","3","67578","1840009830"
"Mountain City","Mountain City","TX","Texas","48209","Hays","30.0392","-97.8915","726","533.3","shape","FALSE","TRUE","America/Chicago","3","78610 78640","1840020905"
"Millerton","Millerton","CA","California","06019","Fresno","36.9769","-119.6658","726","143.0","shape","FALSE","FALSE","America/Los_Angeles","4","93626","1840146804"
"Pleasant Hope","Pleasant Hope","MO","Missouri","29167","Polk","37.4650","-93.2743","726","181.4","shape","FALSE","TRUE","America/Chicago","3","65613 65725","1840009874"
"Eden","Eden","WI","Wisconsin","55039","Fond du Lac","43.6928","-88.3642","726","468.7","shape","FALSE","TRUE","America/Chicago","3","53019","1840002605"
"Zena","Zena","NY","New York","36111","Ulster","42.0203","-74.0850","726","91.7","shape","FALSE","FALSE","America/New_York","3","12401 12498","1840004730"
"Alto Bonito Heights","Alto Bonito Heights","TX","Texas","48427","Starr","26.3158","-98.6413","726","1311.6","shape","FALSE","TRUE","America/Chicago","3","78582","1840040612"
"Cherry Tree","Cherry Tree","OK","Oklahoma","40001","Adair","35.7454","-94.6428","726","24.4","shape","FALSE","FALSE","America/Chicago","3","74960","1840034527"
"McRoberts","McRoberts","KY","Kentucky","21133","Letcher","37.2132","-82.6687","726","50.0","shape","FALSE","FALSE","America/New_York","3","41835","1840013257"
"North High Shoals","North High Shoals","GA","Georgia","13219","Oconee","33.8271","-83.5014","725","115.7","shape","FALSE","TRUE","America/New_York","3","30621 30645","1840016783"
"La Tina Ranch","La Tina Ranch","TX","Texas","48061","Cameron","26.2031","-97.4764","725","39.8","shape","FALSE","FALSE","America/Chicago","3","78583","1840036260"
"Avoca","Avoca","AR","Arkansas","05007","Benton","36.3980","-94.0710","725","149.3","shape","FALSE","TRUE","America/Chicago","3","72756","1840015286"
"Hartland","Hartland","MI","Michigan","26093","Livingston","42.6597","-83.7446","725","122.6","shape","FALSE","FALSE","America/Detroit","3","48353 48430","1840070839"
"Hancock","Hancock","MN","Minnesota","27149","Stevens","45.4977","-95.7950","725","310.1","shape","FALSE","TRUE","America/Chicago","3","56244","1840006689"
"Pinckard","Pinckard","AL","Alabama","01045","Dale","31.3173","-85.5430","724","52.4","shape","FALSE","TRUE","America/Chicago","3","36371 36350","1840017089"
"Lake Latonka","Lake Latonka","PA","Pennsylvania","42085","Mercer","41.2830","-80.1831","724","118.7","shape","FALSE","FALSE","America/New_York","3","16137","1840026315"
"Sebeka","Sebeka","MN","Minnesota","27159","Wadena","46.6292","-95.0879","724","113.0","shape","FALSE","TRUE","America/Chicago","3","56477","1840008843"
"Bird-in-Hand","Bird-in-Hand","PA","Pennsylvania","42071","Lancaster","40.0373","-76.1863","724","452.4","shape","FALSE","TRUE","America/New_York","3","17505","1840034864"
"What Cheer","What Cheer","IA","Iowa","19107","Keokuk","41.3997","-92.3547","724","225.9","shape","FALSE","TRUE","America/Chicago","3","50268","1840010260"
"Wallowa","Wallowa","OR","Oregon","41063","Wallowa","45.5704","-117.5286","724","457.5","shape","FALSE","TRUE","America/Los_Angeles","3","97885","1840021197"
"Dahlgren Center","Dahlgren Center","VA","Virginia","51099","King George","38.3400","-77.0324","723","68.1","shape","TRUE","TRUE","America/New_York","4","22448","1840043194"
"Stockton","Stockton","MN","Minnesota","27169","Winona","44.0271","-91.7697","723","164.3","shape","FALSE","TRUE","America/Chicago","3","55987","1840008989"
"Cushing","Cushing","TX","Texas","48347","Nacogdoches","31.8126","-94.8412","723","203.4","shape","FALSE","TRUE","America/Chicago","3","75760","1840019535"
